seconds 	point x 	point y 	point z 	position x	position y	position z	pupil diameter	flag    	

0.08    	-4.38   	0.28    	24.54   	-3.50   	2.08    	1.13    	3.51    	-       	
0.21    	-4.68   	0.28    	25.21   	-3.50   	2.08    	1.13    	3.58    	-       	
0.26    	-4.45   	0.28    	24.39   	-3.50   	2.08    	1.14    	3.62    	-       	
0.32    	-4.68   	0.28    	24.74   	-3.50   	2.08    	1.14    	3.63    	-       	
0.37    	-4.72   	0.28    	24.80   	-3.50   	2.07    	1.14    	3.62    	-       	
0.42    	-4.70   	0.28    	24.61   	-3.50   	2.07    	1.14    	3.62    	-       	
0.47    	-4.66   	0.28    	23.57   	-3.50   	2.07    	1.14    	3.62    	-       	
0.52    	-4.71   	0.28    	23.38   	-3.50   	2.07    	1.14    	3.61    	-       	
0.56    	-4.87   	0.28    	23.41   	-3.50   	2.07    	1.14    	3.60    	-       	
0.62    	-4.89   	0.28    	24.96   	-3.50   	2.07    	1.14    	3.59    	-       	
0.67    	-5.00   	0.28    	23.69   	-3.50   	2.07    	1.14    	3.58    	-       	
0.72    	-4.86   	0.28    	24.42   	-3.50   	2.07    	1.14    	3.56    	-       	
0.77    	-4.79   	0.28    	24.30   	-3.50   	2.07    	1.14    	3.54    	-       	
0.82    	-4.81   	0.28    	23.78   	-3.50   	2.07    	1.14    	3.57    	-       	
0.87    	-4.76   	0.28    	23.79   	-3.50   	2.07    	1.14    	3.59    	-       	
0.92    	-4.83   	0.28    	23.84   	-3.50   	2.07    	1.14    	3.61    	-       	
0.96    	-5.02   	0.28    	22.27   	-3.50   	2.07    	1.14    	3.62    	-       	
1.01    	-4.63   	0.28    	22.06   	-3.50   	2.07    	1.14    	3.63    	-       	
1.06    	-4.75   	0.28    	22.07   	-3.50   	2.07    	1.14    	3.62    	-       	
1.11    	-4.73   	0.28    	22.08   	-3.50   	2.07    	1.14    	3.63    	-       	
1.15    	-4.76   	0.28    	22.33   	-3.50   	2.07    	1.14    	3.62    	-       	
1.20    	-4.81   	0.28    	22.22   	-3.50   	2.07    	1.14    	3.61    	-       	
1.24    	-4.82   	0.28    	21.62   	-3.50   	2.07    	1.15    	3.56    	-       	
1.30    	-5.23   	0.28    	22.23   	-3.50   	2.07    	1.17    	3.56    	-       	
1.35    	-5.07   	0.28    	23.31   	-3.50   	2.07    	1.20    	3.55    	-       	
1.40    	-5.04   	0.28    	24.46   	-3.50   	2.07    	1.23    	3.55    	-       	
1.44    	-5.13   	0.28    	23.92   	-3.50   	2.07    	1.29    	3.56    	-       	
1.50    	-5.04   	0.30    	24.96   	-3.50   	2.07    	1.34    	3.57    	-       	
1.55    	-4.93   	0.34    	24.93   	-3.50   	2.07    	1.41    	3.60    	-       	
1.60    	-4.92   	0.31    	24.94   	-3.50   	2.07    	1.49    	3.61    	-       	
1.65    	-4.95   	0.34    	24.91   	-3.50   	2.07    	1.58    	3.68    	-       	
1.70    	-4.96   	0.32    	24.90   	-3.50   	2.07    	1.68    	3.69    	-       	
1.75    	-4.98   	0.27    	26.05   	-3.50   	2.07    	1.79    	3.67    	-       	
1.80    	-4.94   	0.33    	24.92   	-3.50   	2.07    	1.91    	3.62    	-       	
1.85    	-4.95   	0.28    	24.77   	-3.50   	2.07    	2.04    	3.62    	-       	
1.90    	-4.95   	0.28    	24.80   	-3.50   	2.07    	2.18    	3.61    	-       	
1.94    	-4.96   	0.30    	24.90   	-3.50   	2.07    	2.32    	3.58    	-       	
2.00    	-4.94   	0.31    	24.92   	-3.50   	2.07    	2.46    	3.56    	-       	
2.04    	-4.93   	0.27    	25.78   	-3.50   	2.07    	2.65    	3.56    	-       	
2.10    	-4.92   	0.27    	27.05   	-3.50   	2.07    	2.81    	3.55    	-       	
2.15    	-4.89   	0.28    	22.36   	-3.50   	2.07    	3.01    	3.46    	-       	
2.21    	-1.54   	0.27    	0.85    	-3.50   	2.07    	3.22    	0.00    	-       	
2.26    	-1.56   	0.27    	1.10    	-3.50   	2.07    	3.46    	0.00    	-       	
2.31    	-5.04   	0.28    	27.88   	-3.50   	2.07    	3.67    	3.30    	-       	
2.36    	-4.45   	0.28    	34.57   	-3.50   	2.07    	3.91    	3.33    	-       	
2.41    	-4.13   	0.28    	37.80   	-3.50   	2.07    	4.13    	3.33    	-       	
2.45    	-4.74   	0.28    	28.09   	-3.50   	2.07    	4.40    	3.34    	-       	
2.51    	-4.63   	0.28    	31.18   	-3.50   	2.07    	4.63    	3.33    	-       	
2.56    	-4.53   	0.27    	26.08   	-3.50   	2.07    	4.92    	3.39    	-       	
2.61    	-4.76   	0.28    	28.24   	-3.50   	2.07    	5.17    	3.41    	-       	
2.66    	-4.73   	0.28    	29.20   	-3.50   	2.07    	5.49    	3.45    	-       	
2.71    	-4.98   	0.27    	26.11   	-3.50   	2.07    	5.74    	3.46    	-       	
2.76    	-4.91   	0.31    	24.94   	-3.50   	2.07    	6.09    	3.48    	-       	
2.81    	-4.71   	0.28    	27.58   	-3.50   	2.07    	6.39    	3.47    	-       	
2.86    	-4.86   	0.28    	25.36   	-3.50   	2.07    	6.73    	3.46    	-       	
2.91    	-2.51   	0.27    	117.33  	-3.50   	2.07    	7.03    	3.38    	-       	
2.97    	-1.70   	0.27    	160.18  	-3.50   	2.07    	7.41    	3.36    	-       	
3.04    	0.12    	0.27    	165.68  	-3.50   	2.07    	7.72    	3.33    	-       	
3.11    	6.51    	0.22    	278.36  	-3.50   	2.07    	8.21    	3.28    	-       	
3.19    	2.59    	0.27    	189.37  	-3.50   	2.07    	8.71    	3.22    	-       	
3.24    	5.42    	0.22    	356.75  	-3.50   	2.07    	9.33    	3.12    	-       	
3.27    	0.00    	0.00    	0.00    	-3.50   	2.07    	9.92    	3.16    	-       	
3.32    	16.42   	0.12    	621.08  	-3.50   	2.07    	10.35   	3.18    	-       	
3.36    	2.15    	0.27    	654.21  	-3.50   	2.07    	10.57   	3.19    	-       	
3.39    	0.00    	0.00    	0.00    	-3.50   	2.07    	10.97   	3.24    	-       	
3.44    	-0.96   	0.27    	85.54   	-3.50   	2.07    	11.40   	3.36    	-       	
3.49    	-1.60   	0.27    	9.32    	-3.50   	2.07    	11.63   	0.00    	-       	
3.54    	-1.59   	0.27    	9.80    	-3.50   	2.07    	12.11   	0.00    	-       	
3.59    	-4.37   	0.27    	22.03   	-3.50   	2.07    	12.63   	3.41    	-       	
3.65    	-4.38   	0.28    	22.40   	-3.50   	2.07    	13.05   	3.51    	-       	
3.70    	-4.40   	0.28    	22.77   	-3.50   	2.07    	13.71   	3.47    	-       	
3.75    	-4.63   	0.28    	23.38   	-3.50   	2.07    	14.14   	3.45    	-       	
3.79    	-4.62   	0.28    	24.28   	-3.50   	2.07    	14.60   	3.46    	-       	
3.84    	-4.67   	0.28    	24.31   	-3.50   	2.07    	15.10   	3.46    	-       	
3.89    	-4.95   	0.28    	24.09   	-3.50   	2.07    	15.64   	3.45    	-       	
3.94    	-4.92   	0.28    	25.24   	-3.50   	2.07    	16.13   	3.43    	-       	
3.99    	-4.88   	0.28    	25.23   	-3.50   	2.07    	16.72   	3.39    	-       	
4.05    	-4.90   	0.28    	25.14   	-3.50   	2.07    	17.23   	3.33    	-       	
4.09    	-4.87   	0.28    	25.48   	-3.50   	2.07    	17.83   	3.24    	-       	
