seconds 	point x 	point y 	point z 	position x	position y	position z	pupil diameter	flag    	

0.13    	5.29    	0.25    	176.02  	-3.50   	2.08    	2.03    	3.39    	-       	
0.23    	-4.64   	0.28    	21.98   	-3.50   	2.08    	2.25    	3.35    	-       	
0.28    	-4.65   	0.28    	22.21   	-3.50   	2.08    	2.73    	3.35    	-       	
0.34    	-4.63   	0.28    	22.24   	-3.50   	2.08    	2.89    	3.33    	-       	
0.39    	-4.62   	0.28    	22.55   	-3.50   	2.08    	3.11    	3.34    	-       	
0.44    	-4.63   	0.28    	22.76   	-3.50   	2.08    	3.33    	3.35    	-       	
0.48    	-4.59   	0.28    	22.67   	-3.50   	2.08    	3.53    	3.35    	-       	
0.53    	-4.60   	0.28    	23.27   	-3.50   	2.08    	3.76    	3.36    	-       	
0.58    	-4.63   	0.28    	23.41   	-3.50   	2.08    	3.99    	3.35    	-       	
0.63    	-4.58   	0.28    	22.78   	-3.50   	2.08    	4.21    	3.33    	-       	
0.69    	-4.64   	0.28    	22.72   	-3.50   	2.08    	4.48    	3.30    	-       	
0.74    	-4.65   	0.28    	22.99   	-3.50   	2.08    	4.80    	3.29    	-       	
0.78    	-4.91   	0.28    	20.35   	-3.50   	2.08    	5.09    	3.29    	-       	
0.83    	-5.58   	0.28    	14.86   	-3.50   	2.08    	5.33    	3.26    	-       	
0.87    	-5.56   	0.28    	15.05   	-3.50   	2.08    	5.60    	3.26    	-       	
0.92    	-5.66   	0.27    	15.33   	-3.50   	2.08    	5.86    	3.30    	-       	
0.97    	-5.88   	0.28    	21.33   	-3.50   	2.08    	6.14    	3.28    	-       	
1.02    	-5.73   	0.28    	31.21   	-3.50   	2.08    	6.44    	3.27    	-       	
1.07    	-5.47   	0.28    	30.72   	-3.50   	2.08    	6.79    	3.27    	-       	
1.12    	-5.53   	0.28    	31.46   	-3.50   	2.08    	7.13    	3.29    	-       	
1.16    	-5.60   	0.28    	32.51   	-3.50   	2.08    	7.48    	3.31    	-       	
1.22    	-5.55   	0.28    	32.40   	-3.50   	2.08    	7.80    	3.29    	-       	
1.26    	-2.62   	0.28    	28.70   	-3.50   	2.08    	8.21    	3.28    	-       	
1.31    	-0.05   	0.27    	26.88   	-3.50   	2.08    	8.53    	3.33    	-       	
1.35    	0.12    	0.27    	27.61   	-3.50   	2.08    	8.88    	3.35    	-       	
1.40    	0.17    	0.27    	28.05   	-3.50   	2.08    	9.22    	3.32    	-       	
1.44    	-0.13   	0.27    	26.46   	-3.49   	2.08    	9.59    	3.33    	-       	
1.50    	-0.10   	0.27    	26.77   	-3.49   	2.08    	9.97    	3.32    	-       	
1.55    	-0.02   	0.27    	27.28   	-3.49   	2.08    	10.42   	3.30    	-       	
1.61    	0.04    	0.27    	27.57   	-3.49   	2.08    	10.85   	3.30    	-       	
1.65    	0.06    	0.27    	27.96   	-3.49   	2.08    	11.40   	3.30    	-       	
1.70    	0.91    	0.27    	82.62   	-3.49   	2.08    	11.78   	3.30    	-       	
1.74    	0.08    	0.27    	101.33  	-3.49   	2.08    	12.20   	3.30    	-       	
1.80    	-0.59   	0.27    	91.58   	-3.49   	2.08    	12.61   	3.29    	-       	
1.84    	-0.46   	0.27    	96.93   	-3.49   	2.08    	13.16   	3.30    	-       	
1.90    	-0.54   	0.27    	95.49   	-3.49   	2.08    	13.59   	3.28    	-       	
1.96    	-0.62   	0.27    	91.44   	-3.49   	2.08    	14.14   	3.29    	-       	
2.01    	-0.01   	0.27    	103.77  	-3.49   	2.08    	14.64   	3.30    	-       	
2.06    	-0.58   	0.27    	91.07   	-3.49   	2.08    	15.28   	3.32    	-       	
2.11    	-0.34   	0.27    	94.19   	-3.49   	2.08    	15.75   	3.34    	-       	
2.16    	-0.43   	0.27    	91.59   	-3.49   	2.08    	16.35   	3.36    	-       	
2.21    	-0.18   	0.27    	93.51   	-3.49   	2.08    	16.85   	3.38    	-       	
2.26    	-0.53   	0.27    	87.83   	-3.49   	2.08    	17.45   	3.39    	-       	
2.31    	-0.32   	0.27    	89.87   	-3.49   	2.08    	17.97   	3.43    	-       	
2.35    	-0.37   	0.27    	86.94   	-3.49   	2.08    	18.59   	3.47    	-       	
2.41    	-0.63   	0.27    	81.13   	-3.49   	2.08    	19.13   	3.50    	-       	
2.46    	-0.56   	0.27    	81.01   	-3.49   	2.08    	19.77   	3.52    	-       	
2.52    	-0.10   	0.27    	87.14   	-3.49   	2.08    	20.33   	3.53    	-       	
2.57    	-0.19   	0.27    	89.45   	-3.49   	2.08    	21.00   	3.57    	-       	
2.62    	-3.75   	0.28    	61.52   	-3.49   	2.08    	21.67   	3.60    	-       	
2.66    	-3.71   	0.27    	60.17   	-3.49   	2.08    	22.39   	3.60    	-       	
2.71    	-3.63   	0.27    	59.48   	-3.49   	2.08    	22.96   	3.60    	-       	
2.76    	-3.61   	0.28    	56.91   	-3.49   	2.08    	23.54   	3.60    	-       	
2.81    	-1.12   	0.27    	58.25   	-3.49   	2.08    	24.13   	3.71    	-       	
2.85    	-1.15   	0.27    	57.09   	-3.49   	2.08    	24.86   	3.73    	-       	
2.91    	-1.02   	0.27    	58.56   	-3.49   	2.08    	25.46   	3.73    	-       	
2.96    	-1.09   	0.27    	57.67   	-3.49   	2.08    	26.23   	3.73    	-       	
3.01    	-1.22   	0.27    	56.22   	-3.49   	2.08    	26.83   	3.71    	-       	
3.06    	-1.18   	0.27    	56.89   	-3.49   	2.08    	27.63   	3.69    	-       	
3.11    	-1.16   	0.27    	56.73   	-3.49   	2.08    	28.34   	3.68    	-       	
3.16    	-1.60   	0.27    	56.82   	-3.49   	2.08    	29.08   	3.64    	-       	
3.22    	-1.60   	0.27    	57.21   	-3.49   	2.08    	29.74   	3.62    	-       	
3.26    	-1.57   	0.27    	58.18   	-3.49   	2.08    	30.57   	3.62    	-       	
3.31    	-1.65   	0.27    	57.45   	-3.49   	2.08    	31.37   	3.60    	-       	
3.36    	-1.67   	0.27    	57.50   	-3.49   	2.08    	32.06   	3.58    	-       	
3.41    	-1.63   	0.27    	58.58   	-3.49   	2.08    	32.75   	3.53    	-       	
3.46    	-1.59   	0.27    	59.43   	-3.49   	2.08    	33.55   	3.53    	-       	
3.51    	-2.05   	0.27    	32.99   	-3.49   	2.08    	34.24   	0.00    	-       	
3.56    	-2.05   	0.27    	33.81   	-3.49   	2.08    	35.06   	0.00    	-       	
3.62    	-2.05   	0.27    	34.57   	-3.49   	2.08    	35.82   	0.00    	-       	
3.67    	-1.40   	0.27    	60.64   	-3.49   	2.08    	36.73   	3.42    	-       	
3.72    	-1.48   	0.27    	60.31   	-3.49   	2.08    	37.43   	3.46    	-       	
3.76    	-1.46   	0.27    	60.52   	-3.49   	2.08    	38.21   	3.50    	-       	
3.82    	-1.45   	0.27    	60.64   	-3.49   	2.08    	38.87   	3.52    	-       	
3.86    	-1.54   	0.28    	61.17   	-3.49   	2.08    	39.72   	3.51    	-       	
3.92    	-1.63   	0.28    	61.58   	-3.49   	2.08    	40.37   	3.53    	-       	
3.97    	-1.55   	0.28    	62.33   	-3.49   	2.08    	41.22   	3.51    	-       	
4.02    	-1.54   	0.27    	62.59   	-3.49   	2.08    	41.96   	3.48    	-       	
4.07    	-1.51   	0.27    	62.99   	-3.49   	2.08    	42.72   	3.46    	-       	
4.12    	-1.51   	0.27    	62.89   	-3.49   	2.08    	43.36   	3.43    	-       	
