seconds 	point x 	point y 	point z 	position x	position y	position z	pupil diameter	flag    	

0.08    	-4.69   	0.28    	22.01   	-3.00   	2.38    	0.08    	3.59    	-       	
0.23    	-4.54   	0.28    	21.23   	-3.00   	2.38    	0.08    	3.57    	-       	
0.28    	-4.58   	0.28    	22.07   	-3.00   	2.38    	0.08    	3.59    	-       	
0.33    	-4.54   	0.28    	21.90   	-3.00   	2.38    	0.08    	3.58    	-       	
0.38    	-4.50   	0.28    	22.40   	-3.00   	2.38    	0.09    	3.57    	-       	
0.43    	-4.54   	0.28    	21.98   	-3.00   	2.38    	0.11    	3.58    	-       	
0.48    	-4.55   	0.28    	21.72   	-3.00   	2.38    	0.14    	3.59    	-       	
0.53    	-4.49   	0.28    	21.90   	-3.00   	2.38    	0.18    	3.63    	-       	
0.58    	-4.47   	0.28    	20.79   	-3.00   	2.38    	0.24    	3.64    	-       	
0.63    	-4.41   	0.28    	21.16   	-3.00   	2.38    	0.29    	3.67    	-       	
0.69    	-4.69   	0.28    	19.00   	-3.00   	2.38    	0.37    	3.70    	-       	
0.74    	-4.71   	0.28    	22.56   	-3.00   	2.38    	0.45    	3.74    	-       	
0.79    	-4.63   	0.28    	21.77   	-3.00   	2.38    	0.56    	3.73    	-       	
0.84    	-4.64   	0.28    	21.76   	-3.00   	2.38    	0.66    	3.74    	-       	
0.89    	-4.60   	0.28    	21.51   	-3.00   	2.38    	0.78    	3.74    	-       	
0.94    	-4.61   	0.28    	21.90   	-3.00   	2.38    	0.90    	3.75    	-       	
0.99    	-4.56   	0.28    	21.96   	-3.00   	2.38    	1.03    	3.75    	-       	
1.04    	-4.50   	0.28    	21.30   	-3.00   	2.38    	1.16    	3.75    	-       	
1.09    	-1.99   	0.27    	20.54   	-3.00   	2.38    	1.33    	3.77    	-       	
1.14    	0.48    	0.27    	18.22   	-3.00   	2.38    	1.47    	3.75    	-       	
1.19    	0.43    	0.27    	16.84   	-3.00   	2.38    	1.62    	3.76    	-       	
1.24    	0.43    	0.27    	16.93   	-3.00   	2.38    	1.84    	3.76    	-       	
1.29    	0.47    	0.27    	17.10   	-3.00   	2.38    	2.04    	3.76    	-       	
1.34    	1.50    	0.27    	14.08   	-3.00   	2.38    	2.22    	3.73    	-       	
1.39    	1.64    	0.27    	14.72   	-3.00   	2.38    	2.45    	3.77    	-       	
1.44    	1.54    	0.27    	14.72   	-3.00   	2.38    	2.65    	3.76    	-       	
1.49    	1.45    	0.27    	14.79   	-3.00   	2.38    	2.90    	3.73    	-       	
1.54    	-4.71   	0.28    	21.98   	-3.00   	2.38    	3.13    	3.71    	-       	
1.59    	-4.73   	0.28    	23.74   	-3.00   	2.38    	3.39    	3.72    	-       	
1.64    	-4.71   	0.28    	23.50   	-3.00   	2.38    	3.63    	3.74    	-       	
1.69    	-4.81   	0.28    	22.27   	-3.00   	2.38    	3.92    	3.74    	-       	
1.74    	-4.50   	0.28    	26.91   	-3.00   	2.38    	4.19    	3.71    	-       	
1.79    	-4.57   	0.28    	24.13   	-3.00   	2.38    	4.49    	3.71    	-       	
