seconds 	point x 	point y 	point z 	position x	position y	position z	pupil diameter	flag    	

0.09    	-4.44   	0.28    	20.12   	-3.46   	2.12    	1.10    	2.23    	-       	
0.21    	-4.53   	0.28    	22.32   	-3.46   	2.12    	1.10    	2.19    	-       	
0.26    	-3.34   	0.28    	13.05   	-3.46   	2.12    	1.10    	2.25    	-       	
0.32    	-3.20   	0.27    	14.58   	-3.46   	2.12    	1.10    	2.19    	-       	
0.37    	-3.16   	0.27    	14.40   	-3.46   	2.12    	1.10    	2.18    	-       	
0.42    	-4.27   	0.28    	18.99   	-3.46   	2.12    	1.10    	2.18    	-       	
0.47    	-4.79   	0.28    	20.15   	-3.46   	2.12    	1.10    	2.17    	-       	
0.52    	-4.85   	0.28    	20.90   	-3.46   	2.12    	1.10    	2.15    	-       	
0.56    	-4.77   	0.28    	19.52   	-3.46   	2.12    	1.10    	2.15    	-       	
0.62    	-4.75   	0.28    	19.13   	-3.46   	2.12    	1.10    	2.13    	-       	
0.67    	-4.65   	0.28    	19.47   	-3.46   	2.12    	1.10    	2.14    	-       	
0.72    	-4.67   	0.28    	20.32   	-3.46   	2.12    	1.10    	2.10    	-       	
0.77    	-5.71   	0.27    	18.38   	-3.46   	2.12    	1.10    	2.45    	-       	
0.82    	-6.15   	0.27    	11.33   	-3.46   	2.12    	1.10    	2.44    	-       	
0.87    	-6.14   	0.27    	10.92   	-3.46   	2.12    	1.10    	2.40    	-       	
0.92    	-6.25   	0.27    	11.16   	-3.46   	2.12    	1.10    	2.43    	-       	
0.96    	-6.26   	0.27    	11.19   	-3.46   	2.12    	1.10    	2.44    	-       	
1.02    	-5.68   	0.28    	24.95   	-3.46   	2.12    	1.10    	2.39    	-       	
1.07    	-2.17   	0.27    	80.46   	-3.46   	2.13    	1.10    	2.21    	-       	
1.12    	-6.42   	0.27    	540.03  	-3.46   	2.13    	1.10    	2.17    	-       	
1.19    	-9.14   	0.28    	233.70  	-3.46   	2.13    	1.09    	2.44    	-       	
1.25    	-4.70   	0.27    	122.81  	-3.46   	2.13    	1.09    	2.45    	-       	
1.27    	0.00    	0.00    	0.00    	-3.46   	2.13    	1.09    	2.23    	-       	
1.35    	-4.64   	0.28    	228.64  	-3.46   	2.13    	1.09    	2.23    	-       	
